Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
597	12405.076	244.50598	12674.723	12100.379	13433.664	148.48993	13652.521	13218.092	1000.0	1000.0	2387999	1041.7609	208.47913	1170.8344	-445.25046	1041.759	208.48941	1169.1888	-451.69513	8.181094	4.8008976	108.83618	-13.421205	-1039.5123	198.57591	41454.08358669281
598	12753.069	20.239305	12784.648	12731.574	11923.088	2851.2383	13225.034	3387.2454	1000.0	1000.0	2391999	1041.6661	208.8725	1170.3947	-448.58398	1041.6648	208.88336	1167.6815	-461.1607	8.173624	4.8442993	131.19357	-14.339638	-1039.4811	175.53459	41519.768893003464
599	12620.569	335.84723	12981.827	12084.452	13005.552	111.916824	13193.507	12800.999	1000.0	1000.0	2395999	1042.7806	207.9901	1171.2186	-488.5744	1042.781	207.9895	1170.822	-477.88617	8.195782	4.8804336	132.73065	-10.517457	-1040.6337	151.39513	41596.574599027634
600	12689.439	219.65742	12925.171	12334.888	12922.678	195.6066	13280.421	12632.021	1000.0	1000.0	2399999	1043.0884	208.36525	1169.3134	-484.21213	1043.087	208.36624	1171.7963	-472.66177	8.190582	4.8514824	167.24516	-12.317959	-1040.9432	174.78317	41673.39695906639
601	12796.623	160.73866	13007.277	12632.149	13226.455	149.15495	13466.285	13013.959	1000.0	1000.0	2403999	1043.8806	206.69089	1169.2712	-458.46948	1043.8794	206.69861	1170.5813	-515.5411	8.293632	4.885393	130.86961	-12.23047	-1041.6918	168.4212	41750.33205461502
602	12787.999	164.8419	13050.787	12603.267	13015.57	133.72574	13364.918	12893.884	1000.0	1000.0	2407999	1045.6489	204.31743	1176.6711	-465.9035	1045.6465	204.32779	1178.196	-425.3211	8.336883	4.807903	137.6676	-13.192466	-1043.4689	159.66267	41827.494240522385
603	12641.997	206.97363	12981.913	12452.629	12780.925	168.8803	13012.4795	12475.904	1000.0	1000.0	2411999	1045.9867	204.58879	1183.6449	-466.68118	1045.9869	204.58617	1185.9001	-439.0048	8.227069	4.841421	157.43085	-17.067131	-1043.8169	187.82799	41904.49263572693
604	12701.244	138.46391	12890.601	12510.358	11350.513	2465.7795	12626.521	4026.948	1000.0	1000.0	2415999	1045.8732	206.65659	1177.1196	-465.97827	1045.8723	206.66496	1183.0576	-449.6299	8.248125	4.9188547	135.2034	-11.246555	-1043.689	180.62486	41981.451221227646
605	12692.559	142.63774	12934.984	12568.5625	13536.031	219.59776	13811.741	13095.047	1000.0	1000.0	2419999	1045.7834	206.31023	1176.6267	-485.41678	1045.7838	206.3085	1176.0676	-475.4779	8.364333	4.948097	122.81603	-13.200383	-1043.5728	171.58182	42058.4942317009
606	12826.719	170.9458	12994.851	12576.423	12972.88	118.75875	13146.086	12784.026	1000.0	1000.0	2423999	1045.8335	206.95401	1182.0883	-525.8104	1045.8326	206.96518	1182.4479	-538.92993	8.38742	4.855444	109.93851	-12.107462	-1043.6399	170.43282	42129.6151778698
607	12621.472	382.46878	12974.411	12025.257	12293.742	78.64464	12467.233	12176.973	1000.0	1000.0	2427999	1046.8007	206.26474	1174.0785	-532.05145	1046.8007	206.27426	1175.9187	-580.63434	8.244013	4.795563	148.53555	-11.54177	-1044.617	151.60349	42191.65827822685
608	12407.578	456.04507	12804.078	11688.915	13501.589	188.961	13740.423	13206.337	1000.0	1000.0	2431999	1047.0377	206.62259	1180.2377	-515.68274	1047.0366	206.63332	1178.4055	-519.6247	8.323505	4.8470483	129.73198	-11.122609	-1044.873	155.93797	42254.07043862343
609	12848.227	115.84783	12968.882	12676.632	13078.662	149.69254	13308.846	12805.381	1000.0	1000.0	2435999	1047.9873	205.37602	1184.8477	-496.5339	1047.9874	205.38275	1181.8125	-443.08273	8.365984	4.8596187	137.1744	-12.196292	-1045.8113	183.74878	42316.60523533821
610	12795.096	68.36281	12884.882	12692.852	13604.388	143.47112	13866.473	13317.028	1000.0	1000.0	2439999	1048.4504	206.7689	1177.0807	-432.6622	1048.45	206.77534	1179.3027	-435.32095	8.299829	4.8584113	132.5547	-13.086708	-1046.308	154.93047	42378.83399987221
611	12788.431	220.46956	13048.271	12533.05	13442.838	160.11288	13628.639	13033.741	1000.0	1000.0	2443999	1049.8197	207.64241	1183.1045	-455.42862	1049.8196	207.64761	1182.2716	-463.18887	8.309977	4.7930875	110.08348	-11.48263	-1047.6716	148.293	42440.95744943619
612	12814.246	147.09326	12959.135	12583.126	13228.945	112.69746	13378.765	13030.946	1000.0	1000.0	2447999	1050.6804	208.66513	1188.1769	-458.75275	1050.6809	208.66719	1187.3202	-470.12347	8.27368	4.805933	98.41991	-12.566831	-1048.5334	144.98732	42503.09633755684
613	12676.676	116.8527	12795.569	12534.5205	13221.037	142.98077	13480.982	12958.761	1000.0	1000.0	2451999	1051.4832	207.91327	1187.0085	-466.21158	1051.4816	207.92424	1183.2876	-456.17978	8.170035	4.862428	137.34866	-11.245492	-1049.2949	176.29453	42565.397337675095
614	12724.463	213.58305	13058.98	12465.398	13363.197	114.68363	13530.875	13199.087	1000.0	1000.0	2455999	1051.4133	208.20944	1187.5011	-438.04248	1051.4116	208.22157	1188.745	-444.50253	8.434687	4.928034	136.28464	-16.671083	-1049.221	186.96654	42627.452301979065
615	12891.746	86.534935	13007.823	12782.851	13118.525	1888.633	13908.884	7461.24	1000.0	1000.0	2459999	1051.4244	208.74356	1182.9642	-471.9094	1051.4247	208.74661	1184.3403	-458.1732	8.358373	4.8375597	133.16779	-11.003837	-1049.2424	157.93916	42689.805411577225
616	12940.04	158.90051	13195.827	12788.63	13052.484	234.24731	13342.711	12560.962	1000.0	1000.0	2463999	1050.4224	212.09242	1183.1781	-459.00336	1050.4227	212.09407	1187.8176	-439.2046	8.226141	4.849598	127.16052	-16.56855	-1048.265	160.33824	42759.65411758423
617	9570.843	5680.096	12948.976	-266.51178	13646.544	154.25374	13868.525	13346.881	1000.0	1000.0	2467999	1050.5392	212.42097	1183.3444	-473.99976	1050.5375	212.43106	1182.9318	-469.3015	8.219019	4.847185	117.9607	-10.938692	-1048.3813	161.38594	42831.91165447235
618	12848.441	246.44482	13177.52	12492.882	13831.425	208.35649	14187.435	13468.653	1000.0	1000.0	2471999	1050.9055	212.60522	1182.3735	-465.1511	1050.9055	212.61862	1185.5991	-456.01834	8.53829	4.9024663	194.38522	-12.508762	-1048.7142	194.70818	42904.068932294846
619	12875.527	296.80716	13204.29	12467.927	12997.643	185.98405	13364.068	12702.178	1000.0	1000.0	2475999	1051.6967	211.22185	1183.9856	-495.29242	1051.6946	211.22923	1186.6771	-479.0534	8.511643	4.971089	154.12866	-12.477304	-1049.5482	175.68	42976.62590742111
620	12611.973	363.07803	12923.044	12019.33	12658.852	128.59541	12858.719	12474.409	1000.0	1000.0	2479999	1051.5913	213.23969	1184.5754	-475.118	1051.5916	213.25151	1184.8057	-461.31354	8.4307575	4.9331126	184.16461	-12.04003	-1049.4286	162.62062	43049.01250958443
621	12873.619	119.34547	12980.919	12672.709	13499.8	121.3941	13719.847	13302.327	1000.0	1000.0	2483999	1052.5692	214.09474	1184.9192	-529.5357	1052.5675	214.10866	1188.5212	-476.34198	8.502465	4.901722	108.508194	-12.981163	-1050.4536	151.607	43121.41033101082
622	12881.292	242.78903	13120.122	12517.999	13841.404	96.30334	13999.188	13656.274	1000.0	1000.0	2487999	1053.385	215.97879	1187.8035	-510.72876	1053.3843	215.99283	1189.7056	-501.70337	8.382291	4.917848	145.16579	-11.697389	-1051.2344	142.71043	43193.99538040161
623	12672.742	309.3206	13082.073	12211.029	12717.375	115.58208	12875.247	12509.865	1000.0	1000.0	2491999	1055.3435	214.86647	1189.7983	-543.1128	1055.3464	214.86359	1190.2074	-530.8845	8.401301	4.8875155	122.97279	-10.752912	-1053.1501	186.20593	43266.38295793533
624	12889.304	167.83832	13123.387	12651.425	13289.154	70.09726	13413.66	13156.992	1000.0	1000.0	2495999	1055.0243	215.67262	1190.0052	-560.0397	1055.0226	215.68117	1188.5187	-548.0759	8.438001	4.875116	108.99225	-11.606991	-1052.875	188.66196	43334.2602789402
625	12901.652	127.28849	13014.306	12686.813	13449.846	153.49617	13700.589	13132.533	1000.0	1000.0	2499999	1055.9214	214.07484	1192.3523	-682.90186	1055.9204	214.08089	1195.0168	-666.3145	8.343228	4.8869643	101.738434	-11.2456255	-1053.7777	165.25626	43396.93037199974
626	12865.55	110.921875	13017.758	12704.465	13193.058	202.37263	13431.732	12706.03	1000.0	1000.0	2503999	1056.6445	213.53078	1194.7986	-601.9353	1056.6455	213.53084	1192.6399	-571.9259	8.445557	4.867799	135.65164	-10.438236	-1054.53	180.21652	43459.44574356079
627	12931.654	190.27913	13126.603	12676.346	13387.099	100.42983	13587.674	13225.185	1000.0	1000.0	2507999	1056.4927	215.36627	1200.3496	-542.7709	1056.4917	215.37315	1195.7001	-544.204	8.436313	4.9247766	128.65355	-11.788108	-1054.332	175.92644	43521.944095373154
628	13072.057	107.339455	13234.979	12944.08	12966.791	85.07514	13078.359	12794.137	1000.0	1000.0	2511999	1057.243	215.91768	1193.7003	-596.0789	1057.2421	215.92671	1194.3077	-618.05225	8.538464	4.9000664	136.30281	-12.879822	-1055.1042	198.71748	43584.56403207779
629	12757.522	177.7234	13033.206	12575.107	13613.341	121.331184	13849.015	13454.604	1000.0	1000.0	2515999	1058.3062	213.08704	1195.3944	-512.6473	1058.3057	213.09877	1197.7533	-499.09167	8.461774	4.9106007	147.10515	-13.4064455	-1056.1067	182.70177	43647.146988630295
630	12625.403	209.71811	12788.094	12265.404	13320.422	99.87424	13527.503	13191.735	1000.0	1000.0	2519999	1058.572	212.3952	1198.0094	-474.32812	1058.5708	212.40318	1195.7433	-426.3642	8.475562	4.9510026	118.45718	-10.921055	-1056.4053	166.25221	43709.62709450722
631	12570.952	279.14352	12890.52	12164.164	13499.189	124.39363	13612.401	13197.056	1000.0	1000.0	2523999	1058.2915	213.00482	1198.4186	-520.68085	1058.2892	213.02235	1197.216	-530.7098	8.381895	4.9558234	138.69624	-10.247518	-1056.1132	178.50829	43772.3092546463
632	13056.336	212.37846	13384.5	12854.565	13813.389	152.20456	14074.126	13585.815	1000.0	1000.0	2527999	1058.9419	212.02832	1197.811	-518.7277	1058.9429	212.02858	1200.4357	-580.598	8.449945	4.936372	122.33147	-13.61364	-1056.761	171.90826	43834.93688058853
633	12816.945	49.227924	12902.038	12783.466	13391.37	221.47392	13734.186	12926.382	1000.0	1000.0	2531999	1059.8026	212.32199	1196.214	-546.90027	1059.8024	212.32536	1196.5931	-519.12866	8.569019	4.8650765	119.90127	-13.1691065	-1057.6918	179.97556	43897.75318360329
634	12964.948	92.503334	13052.917	12815.48	13257.1045	115.33282	13456.797	13071.323	1000.0	1000.0	2535999	1061.0554	211.66551	1198.667	-492.973	1061.0563	211.66771	1198.6636	-465.85013	8.53364	4.897014	109.722725	-14.784634	-1058.8975	182.47397	43959.62433338165
635	13009.25	141.61201	13158.168	12775.859	13423.924	226.09627	13664.752	13067.136	1000.0	1000.0	2539999	1062.2589	209.38408	1202.5162	-494.66046	1062.2587	209.39035	1199.235	-457.2757	8.554591	4.828344	127.261086	-13.403359	-1060.1105	183.40521	44021.362406015396
636	11145.102	3068.3281	13100.799	5834.389	13507.857	100.082634	13611.046	13300.372	1000.0	1000.0	2543999	1062.0917	212.75722	1198.7214	-560.9463	1062.0923	212.76543	1199.9883	-566.1682	8.537942	4.896146	118.7931	-12.652198	-1059.9347	185.83464	44083.05053782463
637	13061.485	72.142204	13126.4375	12944.117	13430.967	56.843266	13507.883	13359.385	1000.0	1000.0	2547999	1062.0659	213.69994	1200.6316	-620.7651	1062.0627	213.71466	1201.1531	-591.50354	8.510258	4.809908	117.084236	-11.542796	-1059.8865	181.60088	44144.76102399826
638	12882.714	122.28032	13040.885	12720.07	13872.666	195.9841	14114.356	13602.732	1000.0	1000.0	2551999	1061.5302	215.65787	1199.2505	-507.48965	1061.5306	215.65929	1203.6804	-478.27014	8.524886	4.8834567	121.67024	-11.364346	-1059.3466	167.4742	44206.51301050186
639	12905.552	108.14377	13006.53	12749.2	13906.709	177.55865	14172.85	13641.031	1000.0	1000.0	2555999	1061.7308	214.0333	1199.621	-486.48016	1061.7284	214.03946	1199.0626	-473.13965	8.628565	4.9484024	111.072266	-11.267691	-1059.5237	191.04553	44268.30621218681
640	12966.562	217.81245	13150.639	12609.743	13869.81	142.72139	14054.821	13621.404	1000.0	1000.0	2559999	1062.4471	212.90408	1201.3295	-481.05502	1062.4489	212.9077	1208.2208	-468.57526	8.553211	4.8673625	131.9353	-15.316191	-1060.3098	177.65251	44330.007093667984
641	12393.549	1147.044	13074.494	10406.956	13462.888	93.52384	13609.885	13273.211	1000.0	1000.0	2563999	1062.9939	214.32315	1197.6833	-474.21262	1062.9922	214.33435	1199.7496	-475.38495	8.573972	4.957071	217.60072	-12.579603	-1060.8372	176.8854	44393.771119594574
642	13022.511	140.38141	13185.603	12862.088	13513.951	192.81567	13786.232	13026.971	1000.0	1000.0	2567999	1063.2991	213.64474	1202.6733	-472.2065	1063.2986	213.65579	1203.8181	-469.1164	8.477758	4.9637585	135.51424	-10.271421	-1061.1324	188.67912	44456.69436597824
643	13074.334	245.25032	13346.4795	12710.112	13481.372	268.92355	13999.289	13051.945	1000.0	1000.0	2571999	1064.9481	212.49031	1200.1799	-487.19516	1064.9496	212.48352	1204.8589	-467.53003	8.605724	4.900492	161.53763	-12.221167	-1062.7867	178.86264	44522.16519141197
644	13010.939	98.26231	13155.59	12899.993	13376.916	150.14088	13587.484	13109.285	1000.0	1000.0	2575999	1064.7725	213.78079	1206.7561	-508.28827	1064.7703	213.79033	1207.5591	-486.9341	8.52682	4.8779044	125.200554	-14.841993	-1062.6147	195.59949	44585.51064682007
645	13091.158	329.99826	13660.968	12859.748	13530.372	114.56494	13728.091	13287.022	1000.0	1000.0	2579999	1065.378	213.20616	1202.5502	-419.4444	1065.3784	213.22383	1203.1256	-421.12732	8.638512	4.895988	151.45894	-11.030558	-1063.2449	173.56076	44650.01917076111
646	13004.674	247.29987	13314.749	12707.712	13330.05	114.37736	13550.564	13183.884	1000.0	1000.0	2583999	1065.0656	214.70137	1203.5035	-537.6562	1065.0658	214.70723	1208.3007	-497.94208	8.57865	4.8162384	99.19602	-12.51354	-1062.8878	204.65947	44713.618337869644
647	13226.891	155.72778	13406.6	13012.079	13640.232	135.94212	13881.338	13457.965	1000.0	1000.0	2587999	1065.6965	215.2088	1210.7106	-396.487	1065.6956	215.21263	1212.3181	-370.1596	8.562537	4.946944	170.97763	-11.222641	-1063.5256	184.02293	44777.674379110336
648	12791.079	374.5007	13117.054	12155.349	13787.631	153.36618	14126.395	13467.936	1000.0	1000.0	2591999	1066.0698	214.19789	1207.1168	-356.2012	1066.07	214.19771	1203.9564	-391.72577	8.414234	4.915873	173.53891	-12.075842	-1063.8673	203.07382	44842.54722881317
649	12964.166	133.78357	13101.026	12792.509	13638.203	97.45681	13772.228	13493.669	1000.0	1000.0	2595999	1066.133	215.83315	1207.5942	-408.87997	1066.1309	215.84198	1206.5812	-415.52118	8.529359	4.9537144	141.05923	-10.392326	-1063.9723	187.74509	44906.968061208725
650	12992.113	157.16313	13115.5205	12724.2295	13924.752	198.02626	14193.309	13507.096	1000.0	1000.0	2599999	1067.0245	215.35878	1208.9514	-418.5756	1067.0231	215.37013	1205.3441	-419.54697	8.6765375	4.945235	128.05132	-11.535734	-1064.8132	194.79715	44969.9955034256
651	12953.581	158.46553	13168.294	12730.648	13488.916	106.3069	13653.485	13306.484	1000.0	1000.0	2603999	1066.613	218.32274	1205.9159	-451.8913	1066.6147	218.31752	1205.5961	-449.22934	8.698792	4.878875	104.52965	-12.828156	-1064.4705	183.35944	45034.791122198105
652	12967.234	240.11702	13303.368	12715.015	13077.051	185.78174	13389.808	12729.96	1000.0	1000.0	2607999	1067.4314	219.07582	1211.4712	-474.09567	1067.4286	219.09918	1215.9517	-439.34372	8.617657	4.8926744	122.31301	-12.763796	-1065.2762	177.69234	45097.88082718849
653	12954.611	91.51571	13091.803	12854.445	13882.62	166.08295	14076.88	13511.816	1000.0	1000.0	2611999	1067.6111	219.48915	1210.1342	-476.7734	1067.61	219.49861	1208.5767	-470.0918	8.544887	4.891616	129.7895	-12.21406	-1065.4392	188.02728	45160.81925392151
654	13111.011	128.48619	13258.327	12910.587	13998.05	106.04488	14183.967	13829.632	1000.0	1000.0	2615999	1068.2208	218.78017	1206.0625	-484.8707	1068.2205	218.77853	1210.4249	-514.087	8.637746	4.875087	117.59148	-11.688154	-1066.0466	192.27615	45223.82678294182
655	13085.661	202.23273	13368.733	12849.352	13239.047	451.88776	13708.568	11936.011	1000.0	1000.0	2619999	1068.6462	219.70198	1210.0599	-583.3015	1068.6462	219.708	1210.8375	-564.0304	8.587556	4.907386	132.76178	-12.143999	-1066.515	174.95662	45286.64312124252
656	12971.533	234.68033	13236.842	12728.485	13811.7705	53.795567	13891.14	13700.443	1000.0	1000.0	2623999	1070.0038	218.88438	1213.8186	-545.0715	1070.0048	218.8815	1216.0492	-528.7998	8.760821	4.9215407	139.04109	-10.362677	-1067.8558	181.43315	45349.54079437256
657	13150.494	136.49672	13308.475	12955.492	14120.565	157.89253	14456.05	13892.518	1000.0	1000.0	2627999	1069.916	221.13739	1208.5814	-633.8272	1069.9144	221.15454	1210.6377	-605.22076	8.723627	4.962976	136.42416	-13.73439	-1067.7317	196.09875	45412.37149786949
658	13077.555	303.6254	13392.842	12715.838	13714.459	200.9512	13936.026	13327.316	1000.0	1000.0	2631999	1072.004	217.33672	1211.982	-645.1807	1072.0034	217.34752	1211.5696	-593.9232	8.788806	4.9247265	126.04779	-13.186009	-1069.851	175.30125	45475.576138973236
659	13133.3	348.0605	13666.839	12732.546	13178.831	99.15363	13307.988	13011.036	1000.0	1000.0	2635999	1072.0881	217.45004	1212.866	-536.7013	1072.0896	217.45306	1213.326	-510.49008	8.826835	4.9567313	144.62814	-12.949362	-1069.9253	184.03116	45540.51823210716
660	11526.46	2960.2444	13369.473	6401.204	12779.846	3113.5945	14212.487	3460.923	1000.0	1000.0	2639999	1072.2865	216.53271	1214.1007	-441.5787	1072.2861	216.54028	1212.6849	-451.88916	8.717452	4.9653153	146.8336	-10.981494	-1070.106	190.74098	45604.39975667
661	13075.502	143.85257	13233.362	12899.937	13285.682	297.072	13735.291	12563.95	1000.0	1000.0	2643999	1072.3132	216.82188	1215.1019	-450.9402	1072.3109	216.82574	1216.2572	-444.34076	8.871175	4.9793897	162.93832	-12.562911	-1070.1366	191.2249	45667.93656158447
662	12994.831	216.40273	13280.455	12702.222	14119.373	106.66798	14241.44	13937.957	1000.0	1000.0	2647999	1071.8356	218.52661	1213.851	-480.78885	1071.8369	218.53693	1215.6223	-442.1121	8.797135	4.8883586	114.17487	-10.698061	-1069.6714	190.29868	45731.02059459686
663	12979.798	370.29694	13230.382	12340.0625	13954.697	146.40453	14115.925	13676.541	1000.0	1000.0	2651999	1072.6844	217.21936	1211.63	-493.52856	1072.6832	217.23547	1210.0991	-481.73788	8.675918	4.8925557	114.999695	-10.801048	-1070.4999	187.22948	45793.8276052475
664	10837.191	4008.2336	13441.945	3908.03	10507.123	3558.8777	13172.279	1826.5765	1000.0	1000.0	2655999	1072.1807	219.72891	1216.6627	-517.71106	1072.1798	219.74136	1217.6465	-505.27246	8.717011	4.96199	111.63772	-11.889273	-1070.0088	182.67845	45856.82058978081
665	13000.168	221.08907	13330.419	12709.703	13741.192	116.38874	13935.851	13549.146	1000.0	1000.0	2659999	1072.7249	219.85022	1216.8463	-515.62115	1072.7234	219.8639	1216.5885	-512.5271	8.732099	4.958724	135.53517	-13.152865	-1070.5596	191.61737	45919.737766742706
666	13004.749	244.52808	13263.648	12603.191	13619.664	80.68527	13782.942	13525.906	1000.0	1000.0	2663999	1071.5834	223.5185	1214.039	-489.04633	1071.5824	223.52257	1214.9913	-477.30728	8.744129	5.005349	114.7774	-13.764332	-1069.3885	198.20125	45984.513681173325
667	12935.346	239.8826	13313.402	12720.713	14160.021	76.02204	14275.883	13991.125	1000.0	1000.0	2667999	1072.0676	221.94438	1214.3721	-475.91037	1072.0671	221.94876	1217.2517	-482.32556	8.721757	4.978342	127.50484	-12.039291	-1069.8711	225.11075	46049.85763049126
668	13150.482	206.49855	13388.818	12841.484	13354.646	170.93954	13559.847	12987.255	1000.0	1000.0	2671999	1072.437	222.24963	1219.9569	-478.82776	1072.4379	222.25291	1219.9258	-471.9355	8.7926655	5.002929	109.15733	-12.072365	-1070.2463	182.17357	46114.93869185448
669	13107.172	53.242023	13153.376	13019.082	14121.653	137.24472	14460.948	13953.834	1000.0	1000.0	2675999	1073.6744	222.4812	1221.3083	-521.2252	1073.6719	222.48282	1219.8484	-527.4164	8.648808	5.003023	162.94478	-12.237308	-1071.489	195.41809	46177.91598701477
670	12956.393	144.01212	13181.814	12789.269	14324.308	173.80133	14528.917	13996.113	1000.0	1000.0	2679999	1074.8899	221.25163	1218.3104	-572.1188	1074.8917	221.2509	1218.7344	-542.75433	8.844304	5.0451226	119.43613	-10.686284	-1072.7354	198.17924	46241.571815013885
671	13130.378	234.92102	13377.845	12753.38	13966.927	151.96535	14239.35	13618.367	1000.0	1000.0	2683999	1074.9725	221.51714	1218.4167	-521.98285	1074.9714	221.5245	1218.1184	-527.4482	8.880296	5.0053535	157.54643	-11.195005	-1072.803	187.00607	46306.02278470993
672	13245.306	363.4114	13727.659	12781.835	14454.92	122.656975	14709.065	14297.352	1000.0	1000.0	2687999	1075.2263	221.57994	1224.018	-452.7379	1075.2257	221.58537	1223.1321	-453.1568	8.86328	5.0255666	114.6465	-11.667446	-1073.0381	206.04799	46369.47406220436
673	13174.736	184.5559	13454.312	12935.703	13716.8125	161.87431	13955.815	13329.813	1000.0	1000.0	2691999	1075.238	223.19861	1224.3163	-501.91455	1075.2373	223.20047	1226.284	-503.80133	8.8538265	5.000304	163.59871	-14.550035	-1073.0508	189.51944	46433.693142175674
674	13061.51	354.2434	13447.257	12554.119	13549.674	212.67308	13980.967	13336.653	1000.0	1000.0	2695999	1075.292	222.96176	1221.9751	-544.10693	1075.2897	222.98026	1223.0466	-548.8364	8.903047	5.109933	134.51443	-11.665048	-1073.082	190.9989	46496.87026262283
675	13218.099	167.23163	13408.634	13009.573	14326.653	41.183285	14398.238	14265.801	1000.0	1000.0	2699999	1075.221	225.345	1222.9158	-549.8127	1075.2205	225.34612	1219.3173	-547.6389	8.902453	5.074272	154.45215	-10.842988	-1073.0042	196.17819	46559.96761083603
676	13249.889	94.440735	13410.073	13179.071	13799.883	312.3525	14124.652	13055.547	1000.0	1000.0	2703999	1076.0643	224.93536	1220.2216	-541.564	1076.0623	224.94319	1223.725	-548.5739	8.792603	5.0409856	132.40637	-13.261418	-1073.8834	195.40369	46622.9387049675
677	13154.491	190.58168	13370.711	12857.142	13545.849	178.72836	13776.72	13090.582	1000.0	1000.0	2707999	1077.6875	221.31836	1220.2134	-502.27042	1077.6866	221.3336	1222.1079	-470.3313	8.819322	5.022413	149.06938	-11.851952	-1075.4747	217.69478	46685.86821246147
678	13369.495	185.74565	13609.15	13137.301	12978.886	129.96422	13222.502	12753.1875	1000.0	1000.0	2711999	1077.8865	221.66913	1220.9607	-403.08514	1077.8861	221.67226	1224.308	-400.90457	8.83671	4.9624906	163.02502	-10.364916	-1075.7144	196.47035	46748.74729657173
679	13098.357	129.08104	13305.097	12974.742	13487.998	408.0183	14669.735	13121.738	1000.0	1000.0	2715999	1079.43	221.03574	1222.334	-468.04993	1079.4308	221.03044	1224.6752	-454.76306	8.884851	5.0426645	137.57652	-11.262517	-1077.2357	198.93143	46811.63212323189
680	13228.533	100.558685	13389.439	13127.583	13898.308	59.362686	13969.176	13758.498	1000.0	1000.0	2719999	1080.3632	220.86119	1226.5984	-447.0321	1080.3622	220.8713	1222.5559	-493.95044	8.952497	5.0333643	159.29535	-12.636362	-1078.1687	188.57661	46874.62759065628
681	13218.568	121.90123	13316.497	13009.706	13658.822	127.91932	13860.274	13416.778	1000.0	1000.0	2723999	1080.1633	221.5277	1226.41	-505.02936	1080.1654	221.51918	1225.0903	-470.4766	9.025826	5.1232653	154.48668	-11.287646	-1077.9521	217.49742	46937.60734963417
682	13257.574	310.8466	13730.541	12896.438	13791.088	592.51056	14226.601	12066.6	1000.0	1000.0	2727999	1079.9069	222.14818	1225.7462	-553.7688	1079.9064	222.1523	1222.4933	-554.4512	8.974478	5.0722556	178.12198	-11.52857	-1077.722	197.98639	47000.59978532791
683	13235.628	152.63539	13404.372	13079.407	13672.197	140.8926	13924.557	13440.791	1000.0	1000.0	2731999	1080.8977	221.54552	1227.1127	-502.16602	1080.8975	221.54875	1225.217	-521.0258	8.965077	5.0320535	183.69128	-13.897067	-1078.7223	202.67259	47063.6123354435
684	13341.887	194.64409	13567.509	13070.119	13804.136	212.00366	14157.473	13507.998	1000.0	1000.0	2735999	1082.1317	219.21219	1225.2915	-471.50723	1082.1315	219.22607	1229.1375	-470.22153	9.093093	5.0731735	165.03445	-11.768312	-1079.9468	205.09932	47126.633249759674
685	13312.309	93.40578	13412.117	13164.915	13704.453	217.37506	14248.107	13479.968	1000.0	1000.0	2739999	1082.2703	218.72443	1226.6047	-397.26266	1082.268	218.73784	1225.7229	-410.3164	8.992981	5.050457	163.02953	-13.76906	-1080.0304	206.12584	47198.903978824615
686	13397.614	108.03404	13512.454	13222.498	13726.041	151.02826	13895.514	13388.65	1000.0	1000.0	2743999	1082.1914	219.53151	1225.5333	-389.67032	1082.1897	219.54338	1228.005	-561.1083	8.909646	5.04883	166.90065	-13.374339	-1080.0057	199.92032	47285.76975750923
687	13432.678	160.17113	13696.876	13266.48	13943.385	338.3921	14158.501	12968.363	1000.0	1000.0	2747999	1083.1215	218.96098	1225.7357	-448.8888	1083.1229	218.95636	1228.5538	-455.07236	9.010259	5.057405	120.48857	-11.683095	-1080.9716	187.47182	47372.33664727211
688	12712.246	830.2637	13352.517	11284.8125	13957.698	101.84544	14160.505	13807.11	1000.0	1000.0	2751999	1083.4393	219.0713	1225.6917	-495.30914	1083.4374	219.08157	1225.8555	-497.4755	8.962188	5.061038	214.57948	-10.744936	-1081.2633	200.05588	47458.93146300316
689	13285.382	266.35577	13713.957	12986.08	13697.364	177.83995	14128.341	13502.153	1000.0	1000.0	2755999	1083.3551	220.36209	1231.3341	-366.7302	1083.3549	220.37624	1226.9568	-397.45993	8.944542	5.065414	186.17249	-10.59131	-1081.151	220.75566	47545.59717082977
690	12829.995	1322.7091	13856.604	10556.927	13027.382	2815.4014	14727.399	5866.285	1000.0	1000.0	2759999	1084.4705	219.48375	1239.3453	-335.34497	1084.4711	219.48424	1241.5066	-326.31467	9.029014	5.00315	177.80438	-12.199463	-1082.3135	196.2981	47632.132588624954
691	11608.211	2936.1655	13645.919	6544.379	14267.294	235.75539	14764.183	13925.417	1000.0	1000.0	2763999	1085.2896	219.00526	1230.289	-333.2105	1085.288	219.01715	1233.6808	-312.20734	9.050532	5.0403547	203.60779	-14.256538	-1083.0908	214.89813	47718.73147511482
692	13240.422	328.59534	13585.868	12747.379	13653.92	128.85133	13891.003	13426.722	1000.0	1000.0	2767999	1084.7616	220.87885	1238.149	-304.98746	1084.7622	220.89648	1240.0254	-300.31363	9.041417	5.108987	175.05487	-11.63209	-1082.5837	228.64236	47796.46883606911
